record_id,qid,asin,category,source_file,question,question_type,answerability,candidate_answers,golden_answer,evidence_text,evidence_doc_id,selection_method,needs_judge,golden_id
REC_027,632407,B0043D68YW,Health_and_Personal_Care,train,Do they have Aloe Vera on them?,descriptive,0,"[{'text': 'I do not know, but they have aloe barbadensis leaf juice in them.  Our family caries them everywhere.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'It is not listed on label or contents but they are great for hands.  I use them on restaurant tables because the cloth they use to clean was used before on 25 or more other tables.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Emily....NO they do not have Aloe Vera on them.  I only use these for stains  as needed.  These work wonders for our family and  We use them when go to restaurants, traveling, etc.  We always carry them wherever we go.', 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}]","I do not know, but they have aloe barbadensis leaf juice in them.  Our family caries them everywhere.","We had these sent to Kauai, Hawaii because they are not available here in Canada. I'm very happy with them. Next year we're having some sent to Florida.",KB_00239,grounded_pick,True,G_027
REC_028,633408,B004VTGD9I,Patio_Lawn_and_Garden,train,"What is the height of the basket? (Yes, I see the dimensions in the description, but it may not be accurate). Thanks,",descriptive,0,"[{'text': 'The basket is 2 3/4 inches deep', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Its pretty accurate.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I dot know the zize', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",The basket is 2 3/4 inches deep,This skimmer basket is very sturdy and seems to be built to last. It was a great deal for the price.,KB_00241,grounded_pick,True,G_028
REC_029,647789,B0084LO7C4,Toys_and_Games,train,I want to know if the eyes are stiched or buttons.  Buttons would not be safe for a newborn or baby under 3,descriptive,0,"[{'text': 'buttons', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""They are buttons but are very securely attached.  They are flat to the fabric and glued down around the edges.  I don't see how they could be removed to choke on except for hours and hours of extensive chewing and sucking.  They are really on there well!"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",buttons,,,jeffreys,True,G_029
REC_030,675597,B00ISJO0BA,Electronics,train,Is it possible to apply WMN450M to UN55H7150?,descriptive,0,"[{'text': 'Yes', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Yes', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}]",Yes,,,jeffreys,True,G_030
REC_031,681102,B0015H7924,Electronics,train,if they fit my toyota 4 runner 2006,descriptive,0,"[{'text': ""Great buy mate.....yes they will fit your 4runner once seat haven't been change to bucket seats which I doubt..."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'They are universal and come with different posts so the fit any vehicle.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",Great buy mate.....yes they will fit your 4runner once seat haven't been change to bucket seats which I doubt...,,,jeffreys,True,G_031
REC_032,688538,B00GTAJB78,Beauty,train,"Why is this so thin? Like other brands I have used, products with hyaluranic acid and vit E should be a little viscous.",descriptive,0,"[{'text': ""I find this product quite good. It's not  viscous but has some oil base that allows you to use just 6 drops for you whole face. I put a small amount of the drops on my cheek bones, forehead & chin. Gently rub it in & then apply my moisturizer. My skin looks great!"", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I don't think it is too thin, I like that it is easy to apply to my skin, than I put what might be left on my arms"", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I don't know why it is thin, this is the first of this type product that I have tried...but, I am now a week and a half in to using it, and I keep seeing positive results!!"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","I find this product quite good. It's not  viscous but has some oil base that allows you to use just 6 drops for you whole face. I put a small amount of the drops on my cheek bones, forehead & chin. Gently rub it in & then apply my moisturizer. My skin looks great!",I started using a Dermaroller and ordered this to put on when I used it. I actually have been using it every time I wash my face (2-3x/day). I started adding it to my normal face lotion mix of lotion and colloidal silver after toner; I really feel like it's been great for my skin. My skin as a whole looks much younger.,KB_00275,grounded_pick,True,G_032
REC_033,711936,B0011FY9AU,Health_and_Personal_Care,train,Inositol makes this unusable by many people -- inositol causes cramps and stomach bloating. Why is it in the product?,descriptive,0,"[{'text': 'Web MD  http://www.webmd.com/vitamins-supplements/ingredientmono-299-INOSITOL.aspx?activeIngredientId=299&activeIngredientName;=INOSITOL', 'helpful': 1, 'unhelpful': 1, 'total': 2, 'jeffreys': 0.5}, {'text': 'A friend of mine recommended Country Life Coenzyme B-Complex a couple of years ago and took it after that without any problems until the last bottle I received.  I didn\'t make the change in the formulation of this product -- and I don\'t know that inositol has been newly added -- but something\'s been changed that I had a bad reaction to.   I do know that I\'ve taken inositol in supplements in the past without ill effects.  All I know is that after taking this product for a good while without problems, like a year or two, after I started taking the ones in the last shipment, I started experiencing an almost immediate burning from my throat all the way down to my stomach and a lot of bloating, belching and some stomach pain.  I\'m no longer taking B supplements at all and haven\'t decided what I\'ll do about that.  I have a big $30+ bottle of 240 capsules of CL Coenzyme B staring me in the face (drat!)  It\'s label states, ""NOW with Methylfolate"" -- maybe that\'s the culprit -- don\'t know if that ingredient was in prior bottle.', 'helpful': 1, 'unhelpful': 1, 'total': 2, 'jeffreys': 0.5}]",Web MD  http://www.webmd.com/vitamins-supplements/ingredientmono-299-INOSITOL.aspx?activeIngredientId=299&activeIngredientName;=INOSITOL,,,jeffreys,True,G_033
REC_034,1745,B009WX60N2,Electronics,train,where is the scan button,descriptive,1,"[{'text': ""the scan button is on the left of the mouse, where the person's thumb is."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'On the left side of the mouse is a button that when you click it the scanner starts, then you slide across what you are scanning.  You will see the image on your screen.  When you are done you click it again.  Hope this helps.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'On my scanner mouse there is a small button on the left side of the mouse.  Just hit that button and start moving the mouse on your document and it will scan.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'If I remember right, you just activate it and roll it over the document and it puts the ""pieces"" together on your screen.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'on the left side. the button is marked ""scan""', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","the scan button is on the left of the mouse, where the person's thumb is.",It takes a bit of experimenting to get a usable scan. After using a cordless mouse the wire is somewhat cumbersome.,KB_00294,grounded_pick,True,G_034
REC_035,7171,B007XVYSZW,Toys_and_Games,train,what is size of this toy?,descriptive,1,"[{'text': ""This is one of the smaller switch and go dinos. It's about the size of an adult's hand. I don't know the exact measurements though."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""The size of the switch and go Dino's is about the size of a man's hand but some are smaller."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Actually the toy is way smaller than it looks on here.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'It is 5.4 inches long.  It is a nice size for a smaller child to play with but also good for the older children.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""I do not know the exact Measurements, as others have said it is smaller than some of the switch n go's, but I buy them for my great nephew and he loves them all.  He is five but very large for his size, and he just asked for more of this size for Christmas and his birthday, and i am running  out of ones to order!  Many hours of enjoyment!  He also loves Dinosours in anything and also likes crafts so thank goodness Amazon came up with some crafts in his age group in dino's.  Hope this helps!"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",This is one of the smaller switch and go dinos. It's about the size of an adult's hand. I don't know the exact measurements though.,"This toy looks cool and is pretty std size, not too small as I thought from pictures. My son's favourite things in the world are cars and dinos..like most other boys... THis toy combines both of it... I recommend this to anyone age around 3-5. And price is pretty good too. I got it for about $15.",KB_00302,grounded_pick,True,G_035
REC_036,25688,B000FZP2XA,Toys_and_Games,train,I see that this comes with furniture but does it come with any dolls?,descriptive,1,"[{'text': 'It does not come with dolls.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""No, it does not come with the dolls. They are sold separately. I own the Plan Toys doll family of four set as well, and I think it's a nice set for the money."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Nope, no dolls.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""It's been a while since we bought this but I am pretty sure I had to buy the dolls seperately.  There are a couple types of families you can buy.  I have added some Hape accessories to this house and the scale seems to be the same."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'No, it does not..... Sold separately', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",It does not come with dolls.,,,jeffreys,True,G_036
REC_037,29964,B005MZ4A7C,Beauty,train,"When it's time to remove makeup & sealant, what do you use?",descriptive,1,"[{'text': 'I usually use an apricot fresh skin face cleanser. Or cetaphil face wash. Nothing all that special really.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'I usually use water mixed with olive oil. Leaves skin soft with a natural moisturizer.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I use Pond's evening soothe makeup wipes (they're in a lavender colored package) and use baby shampoo as a cleanser to remove any excess makeup left and a good moisturizer after ! I have super sensitive skin and it's unbelievable how this combination works after the sealant"", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Aveeno make-up remover wipes then wash my face with Mary Kay 3 in 1 Cleanser', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I use IS Clinical products with my clarisonic. I actually purchase them on amazon. But I did not buy my clarisonic on amazon...bought at sephora. Many reviews I read on amazon about the clarisonics sold through amazon said they were fakes and no warranty. Just a heads up.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",I usually use an apricot fresh skin face cleanser. Or cetaphil face wash. Nothing all that special really.,"I got this for my wedding day, but I use it all the time. I work long shifts, and this helps keep my makeup in place all day. I have pretty oily skin, so after a couple hours my skin is usually really greasy and shiny and my makeup slides off. This fixes all of those problems. My skin is much less greasy looking and my makeup really stays. It smells great too. Nice and fresh.",KB_00323,grounded_pick,True,G_037
REC_038,58764,B000FED594,Health_and_Personal_Care,train,are they 100% cotton?? or is there some polyester??,descriptive,1,"[{'text': 'The top is 100% cotton.  The bottom is waterproof but not plastic.  Unknown what material it is made from.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""Not at my mother's house to see so don't know"", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I honestly don't know what the material is, except one side is an layered quilted type of absorbent material and the other side is a layered type very flexible rubber/plastic material that is liquid proof. As to cleaning them, just throw them in the washing machine, then the dryer, I've had no problems with these pads. They handle the washing and drying just fine and from past experience they will last a long time."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""As others have stated, there is a cotton quilted side that is absorbant and the other side (pink) is waterproof. I've washed them a lot as I use them as potty pads for my dog and they hold up well in the washer and dryer. I just love the fact they're saving me money each time I use them."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}]",The top is 100% cotton.  The bottom is waterproof but not plastic.  Unknown what material it is made from.,"im very sorry ,but the bed sheet under this pad get also wet, its not 100% water proof it is going true to the mattres",KB_00333,grounded_pick,True,G_038
