chunk_id,doc_id,record_id,asin,category,text,n_words
PASS_000110,KB_00110,REC_012,B0045ZZKOM,Electronics,"I am very satisfied with my Nikon Speedlight SB-700. I have not used all of the accessories yet, but those that I have used work just fine. I look forward to future use of these products.",36
PASS_000111,KB_00111,REC_012,B0045ZZKOM,Electronics,I ordered the flash kit for my Nikon D3100. I was tasked with taking pictures at my school's graduation ceremony and I felt that the built-in flash wouldn't be enough. The flashed work as advertized and the rechargeable batteries held up through the whole ceremony. Everyone was happy with the pictures and I am glad I bought the kit.,59
PASS_000112,KB_00112,REC_012,B0045ZZKOM,Electronics,"Timely delivery. Product as advertised. Competitive price. Just what I was looking for. I haven't had time to put the flash through its paces yet, but am sure it will deliver what I wanted. The vendor delivered just as promised. Typical shipping tracking info delivered via email. I'm happy with the transaction.",52
PASS_000113,KB_00113,REC_012,B0045ZZKOM,Electronics,"This Speedlight was highly recommended at a Nikon class I took & now that I have used it, I can see why. Easy to use, very versatile. The package I bought (from Cameta Camera) came with some very good additions; only item I needed to purchase separately was the cord.",50
PASS_000114,KB_00114,REC_012,B0045ZZKOM,Electronics,"Sem defeitos, funciona muito bem e suas baterias recarreg&aacute;veis  e o carregador que vem junto, so, sem d&uacute;vida, um diferencial.",20
PASS_000115,KB_00115,REC_012,B0045ZZKOM,Electronics,"Makes my pictures looks great. I have D7000 and fits perfectly and plus the kits great... so you dont need to buy anything else cuz it's included. Easy to use too, i'm a newbie in this ... quite easy to figure it out, if not.. it's always google it to find the answer.",53
PASS_000116,KB_00116,REC_012,B0045ZZKOM,Electronics,"Just used this today. Perfect results. Good power, though not Nikon's most powerful. It will be fine for most situations.",20
PASS_000117,KB_00117,REC_012,B0045ZZKOM,Electronics,It was perfectly packed and arrived in great timing. So far my husband loves it a lot and has had no issues.,22
PASS_000118,KB_00118,REC_013,B007KMFXZ8,Electronics,"First off, 4 TVs can't watch independently, only 3 can. There are only 3 tuners on the Hopper. The Hopper ""supports"" 3 Joeys, but if you add a third Joey then one of the Joeys has to watch the same as one of the other TVs, or something recorded. This is VERY misleading advertising on Dish's part.We got the Hopper and 2 Joeys for a 3-TV two-story household.",68
PASS_000119,KB_00119,REC_013,B007KMFXZ8,Electronics,"You can still personalize favorite channels and the interface for doing that is great since it is clear to see what the channel is that you are selecting. You have to set up favorite channels for each Joey though.Transferring content from an external hard drive was easy and as before, you can add an external hard drive for additional recording storage. There are some apps available (which run through your internet). We connected to the internet via WiFi using the provided antenna.",82
PASS_000120,KB_00120,REC_013,B007KMFXZ8,Electronics,"I switched to Dish in December 2012. Direct TV wouldn't add the Pac 12 network so all of the football and basketball games were unavailable. No provider in my area other than Dish offers the Pac 12 Network. I was concerned over a number of the posts here and elsewhere regarding quality and issues with the Hopper Software and Joeys. So far, after more than 2 months,  find the quality to be at least as good as DTV. The process for recording is different but equally as good.",88
PASS_000121,KB_00121,REC_013,B007KMFXZ8,Electronics,"The guide data was instantly available in my guide. What would make a great box even better would be some minor tweaks I am sure that are software driven. Please allow more folders and sub folders. Add some of the more mainstream apps like Netflix, Amazon Prime and many of the other great apps found on a Roku box. Web surfing would be cool but might simply be a novelty, if you add the YouTube app and some others you would probably cover the bulk of what people are surfing.",90
PASS_000122,KB_00122,REC_013,B007KMFXZ8,Electronics,"No resume, which means if you stop in the middle of a recording and then go back to watch you have to find where you left off. Like taking a bookmark feature out of a book, ridiculous. But typically, new improved isn't always improved. And we lose the ability to rename a recording. That made no sense.",57
PASS_000123,KB_00123,REC_013,B007KMFXZ8,Electronics,"I don't know how many times I have seen a commercial, or saw a recap, for a favorite show and rushed home to watch it before it got ""spoiled"" by the media only to find it did not record and when I look up the timer schedule it tells me there are no instances of the show to find and record, new or reruns.",64
PASS_000124,KB_00124,REC_013,B007KMFXZ8,Electronics,"We have had the Hopper and 2 Joeys for a couple months now. We had &#34;regular&#34; Dish before, but when we got a new TV, we upgraded (LOL). First of all, I don't see much advantage to the Hopper/Joey system over what we had before. Yes, you can record on 3 televisions, but you can't watch anything else except a previous recording when you are doing the actual recording.",69
PASS_000125,KB_00125,REC_013,B007KMFXZ8,Electronics,"You will regret it. And two year contracts needs to die out unless it's smartphones and service. I should not have to agree to a new contract as an existing customer. That's retarded but it's there only because they know their product is crap. The penalty from what I read for cancelling is paying for the receivers and joeys which comes out to an astonishing 1,000 dollars each. Now, I don't know what their policy is that they stand by.",80
PASS_000126,KB_00126,REC_013,B007KMFXZ8,Electronics,Direct TV is comming out with wireless receivers. Dish network doesn't have any wireless. Dish network doesn't want and/or appreciate their long standing existing customers. They will charge you for upgrading to a hopper while new customers will get a heavy discount on receivers as well as programming.I am going to cancel my account with dish and move onto direct TV.,61
PASS_000127,KB_00127,REC_013,B007KMFXZ8,Electronics,"Also, if we have the same timers in more than one room, others can delete my recordings before I even watch them. E.g. My brother and I both watch the Colbert Report and both set timers for new episodes. After he watches the new episode, he'll delete it so I can't see it anymore. Before, my recordings could not be altered by other viewers and I had my own space.",70
PASS_000128,KB_00128,REC_014,B00009R95W,Electronics,Screwed it on my camera. Turned the the filter while photographing water with sun glinting off it and couldn't see any difference no matter how I turned the filter (I turned it 360 degrees). Could be operator error and if it is I'm happy to change my review but I don't think it's worth anything to me. I've put polarized sunglasses in front of my point and shoot and gotten better results.,72
