doc_id,record_id,qid,asin,category,source_file,review_text,n_words,source_field
KB_00111,REC_012,307359,B000ST0184,Toys_and_Games,train,I needed this. I loved walking into the arcades in the 80s and the 90s so this was  a dream come true. solid gaming no problems and no complants.,29,review_snippets
KB_00112,REC_013,311212,B0013ODWSO,Sports_and_Outdoors,train,"A very good push scooter.I began with an entry level of the brand Micro. I wanted to know my boundaries.And now, with this high end model, I can tell my dream becomes reality. It's very steady. It is lower than the other models and then I need less push kicks to go straight. I have the feeling to be quicker in comparison with my older previous kickscooter.The only weakness is the break. It was broken only one month after my purchase.",81,review_snippets
KB_00113,REC_013,311212,B0013ODWSO,Sports_and_Outdoors,train,I loved this scooter my husband got one and I got one for my selfIs perfect  I recommended to buy one,21,review_snippets
KB_00114,REC_013,311212,B0013ODWSO,Sports_and_Outdoors,train,"bought for a 30+ year old woman, who now gets to scooter along qwith her two kids. Love the whole Micro family.",22,review_snippets
KB_00115,REC_013,311212,B0013ODWSO,Sports_and_Outdoors,train,"This kick scooter is perfect for commuting for micro distances without taking a car.The build quality is really great, and the the big wheels help with uneven surfaces.I definetely recommend this product for many places where you don't really want to drivebecause too short nor you want to walk because takes too long time.Ideal also to complement the commute with the train, because it's foldable.",65,review_snippets
KB_00116,REC_013,311212,B0013ODWSO,Sports_and_Outdoors,train,"I love the large wheels on this one. The folding mechanism isn't bad, though the buttons can be stubborn sometimes. Gets me around! I'm a small female, so I don't know how it would be if I were larger, but it fits me well.",44,review_snippets
KB_00117,REC_013,311212,B0013ODWSO,Sports_and_Outdoors,train,"This scooter is very pretty! It has a very sporty look. Kinda big and heavier than other scooters to deal with, but it looks so nice!",26,review_snippets
KB_00118,REC_013,311212,B0013ODWSO,Sports_and_Outdoors,train,"My daughter absolutely LOVES this scooter. It is really a smooth ride, both my husband and I tried it out and found it to be excellent. Just ordered another for my son's birthday.",33,review_snippets
KB_00119,REC_013,311212,B0013ODWSO,Sports_and_Outdoors,train,"My husband and I both love it. our 3 yr old daughter has Razor scooter and walking, we couldn't keep up with her anymore. So we got ourselves these scooters. They great; stable, fast and practical.",36,review_snippets
KB_00120,REC_013,311212,B0013ODWSO,Sports_and_Outdoors,train,"Quality is yery bad. Designes in switzerland, made in China and paid too much. All the screws started after half a year to corrade. The vendor said this is normal for this type od scooter.",35,review_snippets
KB_00121,REC_013,311212,B0013ODWSO,Sports_and_Outdoors,train,"No longer am I carrying our daughter's scooter back and forth to school - now I can ride it each way too. She love this, much more substantial than past scooters we've had. Handles the bumpy city sidewalks really well. A bit heavy and definitely for a child who has more experience with a scooter though.",56,review_snippets
KB_00122,REC_014,323990,B005F79BYE,Home_and_Kitchen,train,Be ready to spend some quality time with those doors.,10,review_snippets
KB_00123,REC_014,323990,B005F79BYE,Home_and_Kitchen,train,"I was impressed with the easy to follow instructions and labeled pieces....I was thinking for the first few hours of assembly, I am going to write a GREAT review on this thing! Then I got to the doors. I still gave this a high rating because I have just never tried to install hinged doors before so maybe it's mostly user error...Still even after I learned some lessons with the first door, the second wasn't much easier. The hinges had to be adjusted A LOT.",85,review_snippets
KB_00124,REC_014,323990,B005F79BYE,Home_and_Kitchen,train,"When my boyfriend and I were living together, this was an absolute lifesaver because we were running out of space in our drawers and we didn't want to ruin our nice clothes. Even after we went our separate ways, it was nice to have the extra space, especially since I'm into cosplay, so I don't have to worry anymore about my costumes getting ruined. It is a very strong and sturdy piece of furniture and I couldn't be happier with it. '",82,review_snippets
KB_00125,REC_014,323990,B005F79BYE,Home_and_Kitchen,train,"This is a good buy. I bought two wardrobes at the same time. This one was a third the price, easier to assemble and looks and feels solid and of good quality. Worth the price and i wish I had bought two of these instead of the other one.This is the other wardrobe.http://www.amazon.com/gp/product/B00HT26CW2/ref=oh_details_o06_s00_i00?ie=UTF8&psc;=1",53,review_snippets
KB_00126,REC_014,323990,B005F79BYE,Home_and_Kitchen,train,Was very impressive with quality and easy assembly. It was a very good choice and also very reasonable in price.,20,review_snippets
KB_00127,REC_014,323990,B005F79BYE,Home_and_Kitchen,train,This product is cheaply made and not safe. You get what you pay for . Attempted to return product and their customer service department is completely unprofessional. They will attempt to charge you a re stocking fee for a product that is unstable and unsafe. Bottom line. Dont waste your time or money  with Targeted Decor. if you look around you will find many of the same story.,68,review_snippets
KB_00128,REC_014,323990,B005F79BYE,Home_and_Kitchen,train,The Armoire is beautiful. It was very easy for my husband to assemble. The price was reasonable and I would highly recommend this product.,24,review_snippets
KB_00129,REC_014,323990,B005F79BYE,Home_and_Kitchen,train,I received an Armoire Wardrobe Storage Cabinet from Target Decor and More.I was very disappointed when removing the unassembled pieces from the boxing to find severa of the edges damaged on the cabinet. Made of partical board and damages very easily. I went ahead and assembled the cabinet for my daughter's Birthday present but was very dissatisfied as to the condition that it came in.,65,review_snippets
KB_00130,REC_014,323990,B005F79BYE,Home_and_Kitchen,train,"I bought this for my son , his apt. has no closet in the bedroom and this armoire fit perfect in his room all his stuff fit perfect and it is the same color wood as his bedroom set , I definetly recommend this armoire to anyone",47,review_snippets
KB_00131,REC_014,323990,B005F79BYE,Home_and_Kitchen,train,Exactly what I was looking for ... decent amount of space ... decent price ... assembly took a bit longer than advertised but extra time to get it done exactly as instructed paid off with no hiccups.,37,review_snippets
KB_00132,REC_015,373806,B00ATDT83I,Cell_Phones_and_Accessories,train,excellent choise in this cell phone and great colour too. i recomend it. no more to say. . . . . . . .,24,review_snippets
KB_00133,REC_015,373806,B00ATDT83I,Cell_Phones_and_Accessories,train,"one of the best phone from samsung i really enjoyed using this phone it fits nice in your hand,, i like the amoled display",24,review_snippets
KB_00134,REC_015,373806,B00ATDT83I,Cell_Phones_and_Accessories,train,"I was able to use this with Wal-Mart's StraightTalk service, which was my reason for buying it. Phone has more features than I need, and works great.",27,review_snippets
KB_00135,REC_015,373806,B00ATDT83I,Cell_Phones_and_Accessories,train,"The phone is not user friendly in the sense that there are too many inputs for what you want to do. Something as simple as making a phone call.When you load Skipe and use it, it wants to use Skipe for every call, even local calls. You have to disable the skipe then log back in for when you need it.The phone has too long of a lag between pages and is very frustrating.I might go back to an HTC until Samsung works all the bugs out.ThanksPhil",87,review_snippets
