record_id,qid,asin,category,source_file,question,question_type,answerability,candidate_answers,golden_answer,evidence_text,evidence_doc_id,selection_method,needs_judge,golden_id,llm_judge_used,llm_judge_model,judge_confidence,verification_status
REC_022,44154,B0083V5SZK,Electronics,val,"What are the 3 chargers i see 30 pin, is that usb mini? Whats the other?",descriptive,0,"[{'text': 'In addition to the 30 pin, it also has both a micro and a mini adapter.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'usb micro', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'It includes a 30-pin Apple connector, a Micro-USB and a Mini-USB.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","It includes a 30-pin Apple connector, a Micro-USB and a Mini-USB.","This little thing is brilliant. I can carry around one compact little charger and charge both my android phone or my iPad when I'm out somewhere. I don't have an iPhone, so I can't help out others who might need to charge their new phones, but that's the only thing it's lacking. I'm so glad I found this.",KB_00229,judge,True,G_022,True,gemini-2.5-flash,0.8,judge
REC_023,65092,B000NIQMG0,Electronics,val,What voltage?  Can the head operate on batteries?,descriptive,0,"[{'text': 'The external power supply is AC --> DC   12V@200mASo, yes, you could take a small 12vdc battery that has an out of about 200mA and power this unit.  If you did use a 12vdc battery you could charge/recharge the battery with a small solar panel that you could purchase for about $20.For Reference: http://www.emtcompany.com/x10-xm14a-ac-power-supply-charger-adapter/101334292.html', 'helpful': 2, 'unhelpful': 0, 'total': 2, 'jeffreys': 0.8333333333333334}, {'text': 'The hermanator says 12volt. the are designed to operate off of cameras which too are 12 volt..... However any 12 volt supply will do. Good luck, good product.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Standard wall outlet 110 volts AC. Does not have the feature for the use of batteries on the camera. Hope this helps.', 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}, {'text': 'No It does no run on batteries , Has to have 110 outlet, but works great. I wish it was a little  more heavy duty (Its shell is Plastic)Hope this helps.', 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}]","The external power supply is AC --> DC   12V@200mASo, yes, you could take a small 12vdc battery that has an out of about 200mA and power this unit.  If you did use a 12vdc battery you could charge/recharge the battery with a small solar panel that you could purchase for about $20.For Reference: http://www.emtcompany.com/x10-xm14a-ac-power-supply-charger-adapter/101334292.html","If you want a low budget easy to install sweeping camera, this is it. I have two. One in the front and one in the back of house.",KB_00242,grounded_pick,False,G_023,False,,,heuristic
REC_024,85822,B0081XI2Y4,Electronics,val,does this play audio?,yesno,1,"[{'text': ""I don't get your question, audio from what?"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'this never work! it was a waste of money and time. my recommendation do not buy it from this seller', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Mine did not... I had to run a headphone jack to my surround sound unit... But it worked then...', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'It is a display port.... It displays fine....', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'you have to plug speakers, it displays the screen on the projector or tv.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""A VGA port carries video only, not audio+video like an HDMI cable does. You'll need to run audio through a separate cable (usually through a 3.5mm headphone jack) no matter what adapter you use."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","A VGA port carries video only, not audio+video like an HDMI cable does. You'll need to run audio through a separate cable (usually through a 3.5mm headphone jack) no matter what adapter you use.","I use this daily, I have a Dell XPS 12 which does not have a standard HDMI or VGA output, only this Mini DisplayPort that is usually found on Macs. The connection is solid and I don't have any problems with it. Yes it works on Windows. I have used Windows 7 and 8 and never even needed to install any drivers or anything -just plug and play.The white color is nice too. Great product!",KB_00260,judge,True,G_024,True,gemini-2.5-flash,1.0,judge
REC_025,23928,B006VB6UNI,Electronics,test,if I have no pc how do I charge it.. simple answers please,descriptive,1,"[{'text': 'You dont need a PC, the Nook have an adapter to connect it to AC power.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'It comes with a charger block', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'HelloI bought for a friend, I have no answer. Sorry!!!', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","You dont need a PC, the Nook have an adapter to connect it to AC power.",I am enjoying it. Just wish I had purchased the backlit one and also wished I had purchased a case for the Nook. Still getting used to it.,KB_00282,grounded_pick,False,G_025,False,,,heuristic
REC_026,36359,B00FGYC9LI,Electronics,test,Is there a laptop warranty?,descriptive,1,"[{'text': 'You will have to purchase the warranty separately.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""So far as I know, product warranty depends on seller, so you have to address this question to a seller. Acer provides a limited warranty for it's laptops: http://static.acer.com/up/Resource/Acer/Docs/US/Standard%20Warranty/PanAm-20140218/20140219/Acer_CONS_WTY_DOC_1_YR_MICI_US_CA_MX_LA_46_AD148_008_103113.pdf"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",[UNANSWERABLE],,,judge,True,G_026,True,gemini-2.5-flash,1.0,judge
REC_027,46105,B002KGXB0I,Electronics,test,Can you plug headphones into it?,descriptive,1,"[{'text': 'Yes', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'No there is no plug for headphones', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'yes', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Nope  but if you have an ipod/iPhone you can just plugg headphones into that.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",Nope  but if you have an ipod/iPhone you can just plugg headphones into that.,"Hi,I just bought from you 11 RCA RCD175i portable CD player with dock for iPhone... in the picture or photo you show the player has two audio jack outlets but the players I just received dosen't have any outlet in the front as shown. I bought them for a Mexican school use and they want to connect headphones but could not do that. How can you change this prodcut for another that comes with the audio jack outlet? ?Thanks",KB_00322,judge,True,G_027,True,gemini-2.5-flash,1.0,judge
REC_028,37137,B00G2BX616,Electronics,test,I heard that there is a problem and this device doesn't work with iOS 8.3?,descriptive,0,"[{'text': ""I don't know, but I can't imagine it to be the case.   Phone Bad Elf directly."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""True.  I received an alert from Bad Elf recommending I NOT update my Operating System.  They are working on a fix but as of April 24, 2015, they don't have it yet."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I know of no problem with operating system.  My Bad Elf works great!', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",[UNANSWERABLE],,,judge,True,G_028,True,gemini-2.5-flash,1.0,judge
REC_029,35022,B00HQXUFYA,Electronics,test,does the HD run Thunderbolt 1 or Thunderbolt 2 ??  Thanks,descriptive,0,"[{'text': 'This drive is using Thunderbolt 1. The Studio series from G-Drive does have Thunderbolt 2.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Thunderbolt 2', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",[UNANSWERABLE],,,judge,True,G_029,True,gemini-2.5-flash,1.0,judge
REC_030,30632,B008O7MEAU,Electronics,test,will this enclosure fit in a 13' chevy impala,yesno,1,"[{'text': 'Yes', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",[UNANSWERABLE],,,judge,True,G_030,True,gemini-2.5-flash,1.0,judge
REC_031,297111,B007260OOC,Toys_and_Games,train,How might I go about hanging them from my ceiling?,descriptive,1,"[{'text': 'it comes with some string all you have to do is go and buy some hooks and screw them into your ceiling', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""We actually used fishing string and apartment friendly nails to hammer into the ceiling. They have stayed and we haven't had any problems."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I used thumb tacks and just wraped the string around the tack before i pushed them into the cieling', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",[UNANSWERABLE],,,judge,True,G_031,True,gemini-2.5-flash,1.0,judge
REC_032,244138,B00BSWSFEC,Toys_and_Games,train,Does the hair on this minion really lay down (like in the picture) or does it kind of stick up a bit?,descriptive,1,"[{'text': ""Dave's hair stick up a bit."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""You can have it either way really. I got mine to lay down flat, but then my kids got a hold of it and now it's sticking up. This is WAY better quality than any other minion I have seen out there. The goggles are real plastic unlike a lot that are made with some type of hard fabric or something. Love this guy."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'It lays down', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'It sticks up a bit, but you can pat it down on his head and the hair lays down on his head.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""The hair are strands attached at only at the hair line. The hair doesn't stand on its own but you can stand it up with your fingers but should fall back down against the doll."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""yeah, it does lay down, however, you can manage the hair and the quality is great so you'll like it"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",[UNANSWERABLE],,,judge,True,G_032,True,gemini-2.5-flash,1.0,judge
REC_033,249210,B00ARQW1C2,Toys_and_Games,train,What is frustration-free packaging,descriptive,1,"[{'text': ""It comes in a box with no packaging. This came in a box dump it out and it's ready to play with."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Agree with previous post.. I think the ""frustration free"" part means 2 things, first of all that it is very easy to wrap. It comes in a plain old cardboard box. Some toys are all kinds of weird shapes and hard to gift wrap. These packages make wrapping simple. The child won\'t know what the toy is even after unwrapping it. Also the fact that the toy is just simply put in a bag and it comes right out when you open the box. No annoying zip ties, screws, duct tape, twisty-ties or any of the other frustrating things that has your child waiting anxiously in anticipation to play with their toy for 20 minutes while an extremely frustrated Mommy and/or Daddy scramble to find a screwdriver, power scissors, saw or whatever else it takes to get the toy out! The frustration free packaging is so much easier for the gifter and the giftee.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","Agree with previous post.. I think the ""frustration free"" part means 2 things, first of all that it is very easy to wrap. It comes in a plain old cardboard box. Some toys are all kinds of weird shapes and hard to gift wrap. These packages make wrapping simple. The child won't know what the toy is even after unwrapping it. Also the fact that the toy is just simply put in a bag and it comes right out when you open the box. No annoying zip ties, screws, duct tape, twisty-ties or any of the other frustrating things that has your child waiting anxiously in anticipation to play with their toy for 20 minutes while an extremely frustrated Mommy and/or Daddy scramble to find a screwdriver, power scissors, saw or whatever else it takes to get the toy out! The frustration free packaging is so much easier for the gifter and the giftee.",Well this one doesn't. The packaging is very simple and there's not strings to cut and nothing that will cut you when you open. Elmo does need 4AA batteries though once you do get him out the package and those were easily installed.Elmo comes with an Off/Play/Sleep mode and once turned on Elmo starts talking. Elmo continually asks for a hug and an even bigger hug and tells you to hug him tighter and tighter.,KB_00427,judge,True,G_033,True,gemini-2.5-flash,1.0,judge
